acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.56,-15.67,-3.66,1.04,3.14,-2.11,1
-2.1,-17.36,-3.78,0.7,1.16,-3.81,1
-6,-16.56,-2.39,0.97,-1.52,-2.92,1
-2.73,-13.17,-0.53,0.61,-2.18,0.06,1
1.92,-10.25,-0.1,-0.37,0.78,0.3,1
3.23,-9.84,-0.39,-0.83,2,1.01,1
3.21,-10.7,-1.32,-2.14,3.86,1.62,1
0.66,-12.41,-1.51,-3.3,4.36,2.39,1
-3.97,-15.62,-4.24,-3.42,4.82,2.78,1
-11.14,-20.88,-8.45,-1.18,1.39,3.96,1
-12.7,-19.41,-11.78,0.87,-1.85,5.21,1
-15.44,-19.56,-15.16,1.18,-0.49,8.31,1
-16.44,-24.32,-20.58,1.18,-3.65,8.71,1
-7.38,-29.67,-14.39,-1.4,-2.58,8.71,1
10.99,-29.54,-2.48,-1.45,-2.26,8.71,1
24.6,-14.3,-1.07,2.28,1.6,8.71,1
27.72,1.34,-9.06,3.4,3.25,5.97,1
28.11,4.33,-15.96,1.96,1.06,-1.9,1
23.92,-8.84,-14.09,-4.47,0.82,-8.75,1
19.31,-30.73,-13.37,-8.76,-0.93,-8.75,1
13.15,-64.28,-10.57,-8.76,-1.67,-8.75,1
13.83,-54.56,35.63,-5.62,-8.69,-8.75,1
-20.51,-21.66,9.1,1.65,-2.39,-3.34,1
7.45,-13.52,10.78,-1.15,0.57,4.72,1
1.58,-14.38,3.79,0.23,-1.54,2.62,1
8.35,-5.95,3.92,-0.74,0.56,2.71,1
3.8,-6.07,2.7,-3.25,2.49,1.76,1
1.11,-5.31,1.96,-4.89,3.75,0.38,1
0.5,-7.95,2.91,-4.22,3.57,-0.69,1
-0.76,-11.26,-0.34,-2.6,5.66,-1.61,1
-2.72,-15.69,-4.77,0.77,5.24,-2.96,1
-4.16,-16.56,-11.57,0.55,8.72,-1.47,1
-3.08,-14.98,-7.08,0.2,3.56,-1.5,1
0.69,-16.88,-4.36,-0.08,3.89,-1.47,1
24.37,1.6,-14.44,-1.06,0.37,-2.24,1
24.77,-11.51,-12.81,-5.08,-1.02,-8.44,1
28.97,-36.04,-17.27,-8.76,-0.52,-8.75,1
5.37,-70.87,-5.39,-8.76,0.13,-8.75,1
-9.11,-42.57,29.62,-1.22,-7.42,-8.75,1
4.15,-14.47,19.37,-1.54,-1.06,2.24,1
0.17,-13.76,12.18,-1.87,0.78,2.2,1
3.16,-7.77,5.32,0.98,-2.06,0.62,1
3.03,-7.62,3.41,-1.4,0.93,1.75,1
2.23,-8.38,3.99,-2.84,1.17,1.28,1
0.75,-8.49,3.65,-3.02,1.6,1.27,1
1.86,-5.25,2.23,-3.21,2.52,1.32,1
0.4,-4.91,-0.24,-4.89,5.23,0.73,1
-2.09,-9.12,-1.13,-3.57,5.85,-1.03,1
-4.75,-15,-4.12,0.54,5.75,-1.95,1
-5.84,-15.4,-8.87,2.8,5.21,-1.87,1
-2.33,-13.66,-7.91,2.14,4.76,-1.39,1
-0.73,-15.09,-7.17,0.31,4.76,-1.59,1
-4.4,-18.66,-4.84,1.75,0.7,-2.52,1
-2.71,-15.29,-5.84,3.24,-0.32,-1.5,1
-5.27,-11.46,-7.06,1.97,-1.64,-0.61,1
0.28,-10.6,-1.83,-0.96,-2.57,1.16,1
3.4,-10.45,1.78,-1.92,-0.89,0.99,1
1.3,-10.85,1.44,-1.08,0.26,0.59,1
1.3,-10.01,0.59,0.04,-0.14,0.78,1
1.45,-9.55,-0.28,0.21,-0.04,0.46,1
0.79,-9.64,-0.6,0.04,-0.51,0.2,1
1.16,-10.16,-0.02,-0.11,-0.76,0.26,1
1.37,-10.22,0.54,-0.17,-0.77,0.27,1
1.57,-9.81,0.53,-0.17,-0.64,0.18,1
-2,-15.88,-0.97,-2.62,4.19,1.63,1
-11.02,-21.88,-5.46,-2.65,4.77,3.42,1
-11.9,-25.19,-8.37,1.32,-0.49,5.51,1
-12.2,-23.07,-12.95,1.5,1.08,8.37,1
-14.95,-28.44,-19.22,1.21,-1.56,8.71,1
-3.64,-31.1,-10.35,-2.64,-1.24,8.71,1
12.06,-25.47,1.19,-1.36,-0.69,8.71,1
20.2,-10.24,0.75,1.27,2.33,8.71,1
22.8,5.43,-8.04,2.27,2.69,6.27,1
22.73,5.42,-15.42,1.09,1.12,0.48,1
25.23,-0.85,-18.86,-4.03,-1.85,-6.24,1
26.02,-30.71,-18.53,-8.76,-0.72,-8.75,1
11.36,-63.9,-8.79,-8.76,-0.88,-8.75,1
21.66,-49.92,26.56,-8.42,-8.69,-8.75,1
-19.82,-26.08,9.97,0.18,-1.54,-5,1
4.33,-14.87,11.69,-0.11,-0.8,3.19,1
2.44,-12.11,3.34,0.42,0.59,3.59,1
4.97,-5,2.09,0.22,-0.49,2.45,1
3.66,-5.63,3.05,-2.71,-0.09,0.03,1
1.05,-9.03,4.13,-4.21,1.12,-0.66,1
0.49,-9.27,3.23,-3.47,1.84,-0.49,1
-0.24,-10.63,1.22,-3.55,3.4,-1.16,1
-2.29,-13.18,-2.12,-3.19,4.13,-1.67,1
-2.72,-15.86,-0.76,-2.14,4.22,-1.42,1
-1.01,-16.08,-4.67,-0.6,6.21,-0.69,1
-0.19,-16.7,-4.04,1.35,3.6,-0.87,1
-0.28,-16.51,-5.17,2.5,1.64,-2.82,1
-4.43,-14.24,-5.86,2.2,-0.48,-2.72,1
-3.06,-12.32,-3.23,0.35,-2.64,-0.65,1
2.05,-12.05,0.41,-0.86,-2.01,1.2,1
1.58,-12.79,-1.54,-3.2,5.31,1.82,1
-4.78,-17.28,-4.06,-3.65,5.48,2.43,1
-10.24,-21.74,-6.16,-1.86,3.2,3.95,1
-11.01,-23.07,-13.1,2.28,-0.6,6.1,1
-13.13,-21.11,-18.17,1.62,-0.65,8.71,1
-10.13,-29.22,-18.73,-0.31,-1.51,8.71,1
0.86,-34.83,-8.22,-3.36,-1.11,8.71,1
15.85,-23.71,4.54,-1.67,0.15,8.71,1
21.82,-6.87,-0.53,2.15,1.86,8.71,1
26.85,5.87,-13.64,3.4,1.34,4.99,1
26.91,3.26,-20.59,-2.07,-0.1,-3.02,1
24.22,-12.71,-16.5,-8.76,-1.22,-8.75,1
30.29,-65.17,-19.7,-8.76,-2.12,-8.75,1
14.73,-58.03,-2.45,-8.76,-6.54,-8.26,1
-28.87,-49.64,21.71,2.37,-1.55,-8.75,1
4.68,-11,10.92,0.62,-0.27,3.19,1
3.9,-8.6,7.96,-0.66,-0.18,1.5,1
3.41,-7.36,6.47,-0.13,-1.05,-0.21,1
1.91,-8,5.6,-1.61,0.61,1.01,1
-0.64,-9.73,4.32,-1.49,0.73,1.23,1
2.28,-6.66,4.39,-1.1,0.5,1.77,1
0.06,-4.85,2.21,-2.51,2.29,1.07,1
-1.08,-4.76,1.94,-2.63,1.63,-0.28,1
-1.35,-8.92,1.25,-3.63,3.82,-1.29,1
-4.1,-12.87,-0.61,-2.1,4.58,-2.02,1
-2.64,-15.3,-0.37,-1.15,3.42,-2.68,1
-1.56,-14.06,-5.91,-0.21,7.4,-1.69,1
-1.9,-16.26,-5.38,-0.84,5.37,-1.66,1
0.33,-18.68,-2.61,1.28,3.37,-1.76,1
-2.53,-17.48,-5.87,3.74,1,-2.51,1
29.32,2.58,-12.88,4.89,0.52,4.69,1
27,3.34,-19.64,-2.43,-0.37,-4.03,1
22.44,-15.06,-13.75,-7.09,-1.25,-8.75,1
30.4,-51.45,-17.59,-8.76,0.03,-8.75,1
-11.49,-70.26,-2.61,-8.76,-1.5,-8.75,1
-21.44,-34.14,11.25,1.09,-3.65,-8.75,1
1.2,-11.91,12.39,-2.82,-1.95,0.5,1
1.68,-12.75,9.58,-3.26,2.08,2.4,1
3.01,-9.19,6.69,-1.11,-0.94,0.58,1
1.45,-11.37,5.36,-0.79,-0.84,-0.48,1
-0.01,-9.92,4.55,-1.73,-0.24,0.05,1
0.15,-11.6,3.4,-1.88,0.75,2.09,1
1.2,-6.07,2.06,-2.87,2.82,2.52,1
-0.79,-7.57,0.72,-3.39,2.98,0.89,1
-1.49,-7.7,0.92,-2.7,3.47,-0.53,1
-3.95,-11.16,-2.08,-1.22,4.74,-0.86,1
-2.99,-11.82,-3.04,0.23,4.61,-1.6,1
-3.63,-13.22,-6.28,0.92,4.97,-1.19,1
-2.6,-13.63,-5.22,0.82,3.65,-1.41,1
-1.01,-13.73,-4.79,0.97,3.41,-0.62,1
-1.17,-14.6,-4.35,1.66,1.6,-1.76,1
-2.99,-14.1,-4.89,2,-0.05,-2.1,1
-4.39,-12.64,-4.5,1.68,-1.78,-1.88,1
-2.13,-11.64,-2.21,0.67,-3.34,-0.27,1
1.6,-11.26,0.59,-0.18,-2.56,0.77,1
3.41,-9.97,2.09,-0.51,-0.58,1.28,1
3.09,-9.33,1.25,-0.67,1.56,1.29,1
1.57,-9.36,-0.48,-0.44,1.6,0.9,1
1.24,-9.96,-0.78,-0.08,0.39,0.41,1
1.74,-9.71,-0.29,-0.1,-0.39,0.17,1
4.49,-8.82,1.23,-1.16,2.45,0.92,1
4.24,-10.17,0.4,-3.1,5.48,1.92,1
-2.44,-14.55,-1.92,-4.04,6.3,2.77,1
-8.29,-20.08,-3.28,-2.75,4.67,4.15,1
-11.07,-24.19,-11.44,0.77,2.49,5.99,1
-10.72,-21.42,-18.39,1.8,-0.02,8.42,1
-13.12,-24.44,-20.87,-0.84,0.17,8.71,1
-7.27,-29.66,-14.4,-4.23,-2.16,8.71,1
7.27,-32.67,0.26,-4.27,-1.59,8.71,1
20.33,-14.59,2.68,-0.32,1.17,8.71,1
25.98,5.51,-5.37,0.84,1.83,6.34,1
23.79,7.38,-12.29,-0.59,1.63,-0.69,1
19.83,-1.51,-14.07,-3.5,-0.51,-5.81,1
16.44,-18.8,-11.25,-8.76,-0.62,-8.75,1
16.93,-55.86,-14.66,-8.76,-1.68,-8.75,1
16.71,-56.54,0.93,-8.76,-4.93,-8.75,1
-19.35,-35.07,11.64,0.52,0.34,-8.71,1
3.68,-14.94,13.39,1.76,-3.49,-1.06,1
2.94,-11.43,7.09,-1.41,2.3,2.78,1
4.46,-13.05,10.19,-0.8,-0.81,-0.48,1
-1.44,-11.54,8.43,0.22,-0.48,-0.75,1
-1.5,-11.31,5.39,1.17,-0.26,1.24,1
1.06,-8.2,2.5,1.52,0.4,2.8,1
0.64,-4.87,2.56,0.17,0.54,2.73,1
0.83,-5.43,7.36,-1.49,-0.28,1.8,1
-1.72,-8.02,7.71,-0.96,1.34,0.63,1
-2.04,-7.39,4.68,-0.47,2.07,0.68,1
-2.31,-5.72,0.98,-0.55,2.73,0.53,1
-0.56,-3.31,0.4,-1.74,3.33,0.4,1
-0.28,-4.15,-0.53,-2.6,4.88,-0.65,1
1.45,-10.1,-0.44,-0.1,0.22,0.04,1
1.34,-10.52,-0.32,-0.24,0.35,0.16,1
1.91,-10.77,0.27,-0.52,0.76,0.43,1
2.63,-12.24,-0.12,-0.99,2.13,1.2,1
1.97,-11.16,-2.64,-1.69,3.63,1.96,1
-2.82,-14.51,-2.83,-2.88,3.02,2.18,1
-6.32,-17.66,-1.69,-2.98,2.87,3.46,1
-11.99,-17.63,-4.62,-1.34,1.54,4.66,1
-13.52,-17.06,-7.64,1.38,-1.02,6.8,1
-14.04,-14.45,-13.56,2.2,-0.14,8.71,1
-10.79,-19.54,-17.33,1.05,-2.11,8.71,1
-5.12,-20.78,-10.27,-2.54,-0.07,8.71,1
6.14,-17.81,0.79,-2.45,-0.88,8.71,1
18.21,-4.72,2.61,0.72,1.22,8.62,1
23.18,3.18,-4.15,2.5,1.21,4.93,1
19.57,5.69,-16.64,0.36,1.07,-2.09,1
19.03,-3.19,-13.78,-4.2,-1.52,-6.45,1
19.83,-19.82,-11.34,-8.76,-1.77,-8.75,1
16.7,-61.29,-9.6,-8.76,-1.75,-8.75,1
20.99,-53.42,18.92,-8.76,-5.47,-8.75,1
-32.15,-39.27,7.69,1.9,-4.37,-8.75,1
8.09,-14.15,17.43,-0.05,1.79,2.87,1
2.2,-11.58,7.77,-0.9,0.6,1.11,1
2.23,-9.49,8.65,0.4,-0.98,-1.42,1
-0.89,-10.9,7.05,-0.56,-0.14,-1.02,1
-2.29,-10.55,4.49,0.62,-0.24,0.64,1
2.33,-8.25,2.06,1.13,1.02,2.53,1
1.67,-7.08,0.3,0.67,1.23,2.78,1
3.8,-1.92,1.04,-1.04,1.92,1.52,1
2.43,-2.41,0.18,-4.23,3.85,-1.1,1
-0.56,-9.59,4.02,-0.05,-0.11,-0.05,1
-0.72,-9.57,4.01,-0.07,-0.07,-0.1,1
-1.02,-9.74,4.32,-0.05,-0.25,-0.07,1
-2.2,-10.31,5.41,-0.1,-0.72,0.05,1
-3.16,-11.22,8.48,-0.43,-1.65,0.47,1
-2.43,-14.73,13.81,-0.6,-2.33,0.92,1
-1.49,-20.26,17.17,0.61,-2.17,1.29,1
-0.67,-26.36,17.27,3.65,-1.95,1.51,1
-2.15,-29.16,13.21,7.14,-0.42,1.04,1
-6.21,-29.93,6.72,8.7,0.06,1.17,1
-6.77,-29.11,1.99,8.7,0.05,2.43,1
-2.23,-24.5,-1.15,8.7,1.53,3.47,1
3.42,-18.7,-4.85,8.7,3.68,4.64,1
6.49,-17.67,-6.66,8.7,3.41,6.16,1
11.34,-18.39,-8.49,8.34,2.3,7.68,1
18.53,-14.49,-12.09,6.78,2.55,6.93,1
20.09,-12.44,-14.23,1.65,0.5,1.29,1
20.85,-17.03,-7.82,0.33,-1.67,-3.87,1
19.59,-20.02,-10.91,-0.86,-2.4,-6.05,1
19.99,-19.04,-10.53,-6.47,-5.16,-8.75,1
35.1,-61.07,-13.34,-8.76,-8.69,-8.75,1
-2.69,-59.27,14.55,-8.76,-8.69,-6.74,1
18.08,-11.59,25.5,-4.09,-8.69,0.93,1
2.29,-10.81,10.49,-7.16,4,1.53,1
2.98,-11.99,8.19,-5.22,-2.11,-0.45,1
3.47,-15.48,8.82,-6.62,-0.74,-0.95,1
0.64,-17.85,11.07,-4.46,1.19,-1.05,1
-0.71,-15.9,5.78,-2.54,1.58,-1.19,1
0.01,-17.18,7.18,-3,2.63,-1.93,1
-4.5,-19.29,6.25,-1.72,3.2,-2.2,1
-1.88,-10.72,6.06,-0.17,-1.26,0.21,1
-0.76,-10.68,6.7,0.29,-0.73,0.36,1
-2.92,-11.23,5.39,0.59,-0.5,0.47,1
-5.85,-13.87,6.98,-0.59,-1.08,0.69,1
-6.53,-21.64,14.42,-1.04,-2.76,2.12,1
-2.58,-27.71,16.69,2.98,-2.78,3.19,1
-3.02,-26.46,10.67,6.65,-1.51,2.43,1
-4.63,-24.51,5.79,8.7,-2.64,1.95,1
-5.44,-22.59,3.84,8.7,-2.43,1.04,1
-4.78,-21.47,1.24,8.7,-1.04,1.31,1
-0.83,-17.67,-1.68,8.7,2.62,1.74,1
2.52,-15.6,-5.23,8.7,4.59,3.56,1
7.43,-15.43,-7.89,8.7,3.74,6.52,1
16.11,-15.74,-10.88,8.56,3.12,8.27,1
25.2,-20.33,-15.84,5.42,1.97,5.63,1
28.34,-21.01,-13.32,0.15,-2.31,-2.48,1
23.93,-29.96,-7.88,-3.48,-3.23,-8.75,1
25.6,-32.16,-15.34,-8.76,-6.33,-8.75,1
19.56,-78.7,11.68,-8.76,-8.69,-8.75,1
-0.74,-33.8,27.66,-3.65,-8.69,-1,1
11,-5.93,15.82,-5.75,3.88,1.54,1
0.02,-8.54,9.06,-5.47,0.43,0.53,1
-0.36,-7,6.84,-4.9,-0.07,-0.78,1
1.34,-13.89,6.96,-4.8,0.05,-0.24,1
-1.42,-14.54,6.64,-4,1.76,-0.87,1
-1.1,-14.08,5.61,-3.72,1.72,-1.32,1
-1.59,-17.48,7.56,-3.11,1.77,-2.15,1
-1.09,-17.96,6.88,-2.4,2.42,-2.28,1
-3.59,-18.41,6.55,-0.93,1.54,-2.12,1
-3.35,-14.8,5.92,-0.25,1.6,-1.26,1
-1.08,-9.8,3.81,-0.13,0,-0.1,1
-1.2,-9.8,3.72,-0.11,-0.07,-0.1,1
-1.35,-9.76,3.57,-0.13,-0.25,-0.05,1
-3.47,-9.57,3.41,-0.28,-1.12,-0.03,1
-4.96,-11.37,7.64,-1.47,-3.11,0.11,1
-5.6,-17.62,14.59,-1.19,-3.09,0.93,1
-5.8,-25.3,19.11,1.57,-1.65,2.22,1
-4.13,-30.82,16.06,5.71,-0.68,3.22,1
-6.12,-33.6,11.25,8.08,-0.51,3.13,1
-5.65,-34.31,6.36,8.7,-0.19,3.19,1
-5.49,-31.79,0.45,8.7,-1.13,3.8,1
-0.58,-28.29,0.76,8.7,0.31,4.37,1
8.12,-23.81,-4.45,8.7,5.45,4.96,1
8.44,-20.72,-7.98,8.7,5.85,7.85,1
14.2,-20.06,-8.79,7.99,0.66,8.71,1
17.83,-11.55,-10.53,4.28,2.06,3.2,1
14.62,-18.15,-10.18,0.6,-0.05,-1.58,1
19.56,-22.62,-7.65,-0.64,-2.07,-3.26,1
25.02,-26.11,-11.06,-4.37,-2.85,-8.31,1
37.13,-37.06,-19.13,-8.76,-7.23,-8.75,1
-1.76,-78.7,28.1,-8.76,-8.26,-8.75,1
15.35,-11.77,36.94,-2.72,-8.69,-0.46,1
-9.12,-7.73,20.53,-4.71,2.36,0.62,1
3.78,-1.26,14.18,-2.41,0.15,0.52,1
-3,-5.64,9.41,-3.87,-0.41,1.42,1
-1.76,-7.17,6.73,-3.72,1.39,0.24,1
2.04,-5.93,5.82,-4.62,-0.48,-0.42,1
-2.72,-10.43,8.7,-5.13,1.01,-1.88,1
-1.54,-12.65,9.99,-4.34,1.83,-2.2,1
-6.02,-16.4,7.82,-3.67,2.33,-2.95,1
13.65,-15.99,-4.78,-2.89,-1.93,-5,1
13.39,-17.96,-3.56,-2.26,-1.76,-5.82,1
15.56,-22.13,-8.29,-3.31,-1.47,-6.04,1
29.14,-23.12,-16.53,-8.76,-6.08,-8.75,1
2.19,-78.7,6.95,-8.76,-5.88,-8.75,1
-1.03,-38.46,28.04,-4.11,-8.69,-4.93,1
-4.79,-15.46,13.17,-4.33,1.22,0.58,1
-0.15,-16.48,10.14,-5.52,-1.34,0.23,1
0.3,-15.54,7.49,-6.68,0.26,-0.94,1
-1.67,-21.52,9.91,-6.2,-0.5,-1.88,1
1.89,-19.36,11.29,-4.13,0.93,-1.58,1
0.78,-18.01,6.58,-2.68,4.4,-2.18,1
-7.01,-20.02,4.04,-1.74,3.91,-2.94,1
-7.95,-16.39,5.48,0.02,-0.03,-1.84,1
-5.41,-13.3,3.24,1.17,8.77,0.27,1
-7.89,-9.92,-0.19,-0.54,2.43,0.6,1
-3.99,-9.49,0.72,-0.57,-1.95,0.67,1
-2.02,-10.38,1.97,0.13,-3.15,0.57,1
-1.23,-10.4,2.44,0.53,-2.4,0.34,1
-1.03,-10.4,2.69,0.18,-0.53,0.5,1
-1.55,-10.31,2.23,-0.15,0.83,0.66,1
-1.99,-10.09,1.73,-0.2,0.68,0.85,1
-1.6,-9.52,1.76,-0.15,-0.09,0.77,1
-1.16,-9.3,2.36,-0.26,-0.68,0.41,1
-1.08,-9.4,2.84,-0.19,-0.76,0.14,1
-1.26,-9.46,3,-0.14,-0.61,-0.04,1
-1.72,-9.56,3.02,-0.19,-0.43,-0.14,1
-2.03,-9.78,3.25,-0.15,-0.59,-0.2,1
-2.08,-9.91,3.71,-0.04,-0.59,-0.1,1
-2.22,-9.86,3.52,-0.05,-0.27,-0.08,1
-1.74,-9.69,2.9,-0.13,-0.14,-0.07,1
-3.56,-10.52,3.7,0.04,-0.35,0.34,1
-5.79,-10.17,5.79,-0.07,-1.33,0.44,1
-10.41,-14.69,11.92,-0.25,-1.92,0.93,1
-11,-20.28,18.64,0.87,-1.71,2.46,1
-12.15,-28.36,16.75,3.62,-0.7,3.58,1
-13.8,-33.46,10.29,5.46,-1.86,5.02,1
-9.95,-34.88,7.94,8.03,-4.01,5.77,1
-4.92,-33.62,0.87,8.7,-3.88,4.94,1
-0.52,-29.15,-3.96,8.7,-1.76,4,1
4.25,-23.33,-4.22,8.7,3.38,3.3,1
6.02,-21.76,-8.47,8.7,5.16,5.48,1
9.61,-17.93,-9.65,7.93,2.36,8.15,1
15.68,-12.4,-9.94,5.03,1.34,5.26,1
15.16,-14.05,-10.3,0.59,1.5,-0.33,1
17.86,-17.21,-5.98,-1.59,-1.9,-2.27,1
21.83,-19.82,-7.91,-2.83,-2.04,-5.61,1
22.09,-30.72,-7.04,-7.85,-3.51,-8.75,1
31.98,-63.08,-15.86,-8.76,-5.3,-8.75,1
3.65,-72.61,9.43,-8.76,-8.69,-5.76,1
11.01,-28.6,15.98,-4.16,-8.69,-0.63,1
0.66,-19.1,2.06,-8.14,7.28,2.02,1
0.43,-24.42,5.38,-7.08,-0.66,-2.48,1
6.85,-31.76,11.94,-7.8,-3.06,-2.19,1
-1.01,-28.23,11.54,-4.41,2.04,-1.2,1
-1.14,-21.38,9.49,-1.9,1.47,0.03,1
-2.18,-15.28,7.08,-0.61,4.22,0.28,1
-4.4,-13.59,5.1,1.08,3.44,0.16,1
-4.71,-11.58,6.87,2.89,6.23,0.92,1
-7,-8.57,0.31,0.54,4.57,0.54,1
-1.89,-9.89,2.77,-0.14,-0.08,-0.05,1
-1.98,-9.87,2.69,-0.16,-0.09,-0.06,1
-2.04,-9.87,2.66,-0.15,-0.1,-0.04,1
-2.17,-9.86,2.71,-0.17,-0.22,-0.05,1
-2.98,-10,2.73,-0.2,-0.52,-0.08,1
-4.18,-10.09,3.08,-0.46,-1.76,-0.12,1
-6.65,-13.35,6.42,-1.2,-2.81,-0.45,1
-7.65,-18.46,13.63,-0.82,-2.42,1.57,1
-10.15,-24.94,16.48,2.3,-0.86,2.79,1
-10.23,-30.25,13.88,5.28,-0.99,3.87,1
-10.67,-34.58,10.8,7.65,-1.73,4.69,1
-7.89,-35.2,5,8.7,-2.49,4.66,1
-5.38,-33.57,-1.58,8.7,-3.69,3.95,1
2.46,-28.03,0.16,8.7,1.05,3.42,1
8.12,-26.49,-6.07,8.7,6.94,4.72,1
7.32,-23.72,-8.99,8.7,5.74,8.71,1
17.61,-19.63,-8.72,7.65,-0.39,8.71,1
20.58,-12.79,-12.05,3.14,3.03,1.95,1
15.29,-17.64,-9.78,-1.32,-0.67,-2.83,1
15.78,-18.04,-4.35,-2.76,-2.48,-4.54,1
14.54,-20.96,-5.01,-3.52,-1.99,-7.69,1
19.16,-23.77,-10.22,-8.76,-4.3,-8.75,1
33.46,-67.65,-20.31,-8.76,-7.17,-8.75,1
8.13,-67.18,11.35,-8.76,-8.69,-6.73,1
7.48,-24.58,17.15,-6.42,-6.86,-2.79,1
2.28,-22.14,9.53,-6.05,1.27,0.98,1
1.3,-20.94,6.83,-5.31,0.41,-0.75,1
0.29,-22.67,8.37,-5.78,-0.84,-1.1,1
-1.51,-21.6,8.93,-3.44,1.26,-0.74,1
-1.73,-18.42,8,-2.36,2.22,-0.31,1
-2.38,-10.14,2.61,-0.14,-0.27,-0.04,1
-4.61,-10.36,2.85,-0.82,-1.61,0.21,1
-6.2,-13.53,5.98,-1.83,-3.87,-0.34,1
-3.43,-18.96,11.59,-1.19,-4.13,0.42,1
-3.69,-23.29,13.42,1.76,-1.56,0.82,1
-3.88,-27.42,11.91,5.05,-0.36,2.32,1
-5.72,-28.84,6.28,7.56,-0.34,2.54,1
-6.3,-29.83,4.47,8.7,-0.65,2.94,1
-5.36,-26.77,1.41,8.7,-0.63,3.5,1
-1.97,-20.51,-0.88,8.7,-1.54,3.63,1
1.13,-16.98,-1.25,8.7,0.94,3.01,1
3.89,-15.58,-3.01,8.7,3.84,3.95,1
6.52,-16.12,-5.38,7.87,4.93,6.26,1
10.17,-17.82,-7.03,7.54,2.72,8.19,1
20.97,-18.96,-9.92,6.15,2.55,7.72,1
22.09,-13.23,-13.59,-0.2,-0.02,-1.1,1
16.07,-15.06,-4.73,-2.95,-2.48,-5.52,1
12.39,-17.39,-2.92,-3.3,-2.92,-5.85,1
11.51,-17.75,-5.47,-3.55,-2.31,-7.42,1
12.42,-10.98,-14.71,-8.76,-3.84,-8.75,1
28.17,-78.27,-17.6,-8.76,-5.36,-8.75,1
10.21,-54.17,-0.77,-8.76,-7.86,-8.75,1
1.44,-29.03,12.46,-5.98,-5.15,-5.39,1
0.03,-23.33,4.48,-1.01,0.67,2.53,1
5.24,-15.9,1.67,-3.49,4.83,1.03,1
-3.27,-24.24,3.18,-5.94,0.47,-2.8,1
-1.56,-24.44,10.34,-4,-0.76,-2.11,1
-2.52,-20.84,10.2,-2.16,1.33,-0.42,1
-4.2,-16.58,6.44,-0.8,3.53,0.3,1
-4.83,-13.49,2.73,0.57,2.49,0.46,1
-5.03,-37.69,1.11,8.7,-1.49,2.55,1
-3.75,-34.91,-0.55,8.7,-1.83,2.11,1
0.86,-29.62,-1.56,8.7,1.62,2.95,1
6.21,-26.8,-6.29,8.7,5.95,4.31,1
9.3,-22.44,-8.96,8.7,7.32,7.94,1
11.37,-21.34,-9.12,7.5,2.63,8.71,1
22.65,-16.15,-10.33,4.76,1.17,7.09,1
21.21,-16.12,-11.87,-0.71,0.48,-1.04,1
18.65,-22.5,-5.29,-3.24,-2.38,-5.38,1
21.26,-29.49,-5.72,-3.97,-2.35,-7.92,1
25.91,-32.57,-15.74,-8.76,-5.1,-8.75,1
23.63,-78.7,-2.02,-8.76,-8.69,-8.75,1
6.57,-45.21,11.27,-8.31,-8.69,-6.49,1
4.03,-20.67,13.57,-3.49,-3.29,0.58,1
8.28,-15.98,8.48,-4.51,4.6,2.16,1
-0.65,-18.14,3.65,-5.06,0.3,-1.89,1
2.48,-25.3,13.73,-6.98,-3.58,-2.4,1
0.88,-24.14,11.91,-3.29,1.64,-1.12,1
-1.14,-17.66,7.33,-1.45,2.87,0.08,1
-4.1,-14.91,4.21,-1.38,3.75,-0.06,1
-5.06,-12.99,2.43,-0.28,1.85,0.45,1
-3.49,-11.19,1.94,0.08,1.11,0.41,1
-3.19,-9.95,1.11,-0.34,1.21,0.14,1
-4.39,-11.05,3.5,0.97,2.81,0.54,1
-2.91,-9.53,1.04,0.45,0.56,0.15,1
-2.96,-10.37,1.12,-0.39,-0.67,-0.18,1
-1.52,-10.37,1.61,-0.04,-1.42,0.14,1
-0.89,-9.93,1.5,-0.13,-0.67,0.2,1
-0.93,-9.88,1.6,-0.22,0.01,0.15,1
-1.27,-9.93,1.36,-0.09,0.09,0.09,1
-13.97,-33.56,13.47,4.94,0,5.55,1
-13.52,-39.11,8.23,6.24,-1.97,7.22,1
-11.46,-38.7,1.68,8.37,-3.31,7.72,1
-3.57,-34.37,-2.31,8.7,-3.91,7.65,1
3.74,-30.07,-4.01,8.7,-0.7,6.94,1
7.05,-25.55,-8.62,8.7,1.63,6.94,1
9.94,-24.01,-9.91,8.7,1.15,7.67,1
15.38,-19.79,-11.07,8.21,1.92,7.09,1
14.35,-11.94,-15.82,2.51,1.81,2.67,1
16.75,-19.24,-6.85,-2.95,-1.14,-1.51,1
18.98,-21.23,-2.87,-2.53,-1.7,-4.75,1
19.17,-25.44,-7.13,-4.15,-2.35,-8.75,1
28.88,-41.72,-11.18,-8.76,-4.57,-8.75,1
3.14,-78.7,-2.47,-8.76,-8.07,-8.75,1
2.35,-40.03,14.22,-7.03,-8.69,-5.19,1
7.03,-21.54,13.19,-6.49,-0.12,-0.29,1
3.87,-26.65,9.02,-8.28,-1.01,-0.97,1
3.02,-23.71,10.51,-5.65,-0.72,-1.62,1
0.71,-26.7,13.97,-5.15,0.53,-1.66,1
-4.48,-22.76,9.18,-2.67,1.62,-1.43,1
-0.96,-17.01,10.59,-1.94,1.55,-0.46,1
